table0_id;table0A;table0B;table0C;table0D;table0E
59155;712;255;720;851;115
59156;878;853;439;107;430
59157;520;727;886;445;400
59158;274;932;190;863;974
59159;324;904;550;190;104
59160;394;34;96;266;3
59161;795;36;990;331;182
59162;619;507;196;928;110
59163;858;316;474;567;484
59164;921;81;156;545;277
59165;762;321;569;698;131
59166;208;586;502;144;990
59167;862;504;774;731;761
59168;866;932;618;566;773
59169;210;532;139;307;997
59170;930;528;956;348;872
59171;637;101;473;810;931
59172;181;85;918;114;919
59173;682;864;909;996;144
59174;290;822;656;316;610
59175;502;23;604;588;572
59176;679;874;514;126;343
59177;667;367;489;955;146
59178;328;498;353;429;177
59179;291;784;8;274;197
59180;679;767;843;967;412
59181;849;409;126;496;633
59182;901;430;609;33;541
59183;629;937;608;854;298
59184;282;558;300;267;54
59185;536;195;764;452;272
59186;724;410;944;485;140
59187;210;915;704;103;140
59188;856;733;21;519;448
59189;348;985;871;572;577
59190;64;641;569;850;139
59191;361;367;461;477;143
59192;832;350;439;861;404
59193;249;280;641;851;429
59194;56;297;614;814;615
59195;58;123;457;490;156
59196;776;188;495;463;133
59197;210;18;560;295;541
59198;456;51;857;374;71
59199;408;958;113;166;171
59200;645;908;615;665;965
59201;885;561;277;476;297
59202;359;917;94;360;16
59203;858;691;820;982;594
59204;158;292;750;34;371
59205;239;815;224;154;941
59206;543;565;160;164;75
59207;919;5;247;358;927
59208;847;249;404;58;638
59209;291;811;136;268;113
59210;683;752;452;518;484
59211;198;990;572;338;361
59212;633;235;945;838;608
59213;83;279;354;819;177
59214;22;919;573;237;266
59215;860;786;146;394;891
59216;432;797;929;329;295
59217;271;862;449;39;886
59218;663;696;925;127;982
59219;27;596;986;363;46
59220;879;850;778;853;71
59221;998;355;967;831;86
59222;875;270;725;584;622
59223;634;688;793;469;803
59224;408;52;782;952;787
59225;962;661;589;437;325
59226;593;130;163;293;544
59227;724;12;622;388;340
59228;319;718;369;601;289
59229;63;123;387;642;308
59230;424;460;416;861;876
59231;158;614;539;686;823
59232;725;654;49;840;128
59233;937;298;450;957;169
59234;163;564;347;835;472
59235;820;258;385;330;892
59236;467;775;4;460;11
59237;565;442;378;975;415
59238;342;613;105;876;165
59239;580;372;429;822;538
59240;584;279;15;71;415
59241;782;124;53;342;903
59242;410;36;772;392;137
59243;770;782;578;901;597
59244;253;430;327;929;984
59245;343;578;217;747;245
59246;984;887;159;568;621
59247;263;260;50;415;891
59248;620;549;689;206;190
59249;555;124;280;990;26
59250;873;403;949;382;477
59251;219;860;955;139;336
59252;562;726;857;450;461
59253;867;865;26;329;325
59254;596;81;602;121;397
59255;709;154;14;39;334
59256;855;639;416;616;908
59257;966;210;112;278;645
59258;999;766;447;669;752
59259;743;212;171;241;116
59260;457;154;98;961;32
59261;998;698;684;110;945
59262;753;866;102;295;270
59263;827;786;967;843;643
59264;635;580;51;904;31
59265;494;861;542;516;197
59266;190;373;336;587;683
59267;173;101;398;525;632
59268;910;893;404;685;394
59269;547;312;353;656;336
59270;967;889;61;850;221
59271;164;180;346;286;613
59272;579;390;844;798;677
59273;67;409;766;163;955
59274;951;831;687;302;909
59275;217;541;801;41;940
59276;617;821;343;668;676
59277;914;242;809;27;203
59278;248;830;713;352;494
59279;382;649;420;940;703
59280;999;253;125;993;723
59281;595;827;886;613;123
59282;867;373;667;208;578
59283;99;817;5;501;355
59284;491;963;89;250;447
59285;527;267;475;37;42
59286;822;780;690;913;380
59287;769;382;668;162;971
59288;41;570;41;456;824
59289;488;769;626;681;597
59290;842;681;265;680;779
59291;696;637;131;505;294
59292;977;602;482;43;829
59293;925;730;43;688;168
59294;160;653;493;465;861
59295;202;670;380;263;339
59296;314;781;511;160;744
59297;40;654;57;592;602
59298;785;807;168;761;864
59299;359;376;75;566;156
59300;742;561;810;526;240
59301;797;153;289;752;281
59302;401;254;51;970;943
59303;972;133;870;70;252
59304;806;758;212;176;18
59305;882;182;481;307;754
59306;77;495;76;115;84
59307;239;899;260;147;926
59308;204;104;984;325;425
59309;962;819;426;957;142
59310;589;512;414;253;520
59311;432;406;17;5;839
59312;672;802;967;171;112
59313;702;417;765;57;716
59314;661;978;537;101;776
59315;522;637;517;637;508
59316;452;231;659;811;677
59317;899;205;639;908;23
59318;137;453;50;248;426
59319;446;499;998;144;515
59320;253;377;814;469;157
59321;139;534;840;60;656
59322;707;601;174;952;121
59323;220;735;847;369;904
59324;245;888;723;198;132
59325;924;699;373;81;743
59326;76;367;492;416;377
59327;227;321;554;778;303
59328;163;509;472;806;538
59329;260;677;848;726;599
59330;500;476;220;728;962
59331;89;90;545;191;98
59332;530;116;314;313;240
59333;383;690;834;628;645
59334;159;700;675;830;387
59335;773;355;943;564;371
59336;111;188;936;893;258
59337;46;48;503;529;258
59338;601;696;207;283;915
59339;117;763;466;396;494
59340;720;359;648;698;759
59341;113;801;913;994;628
59342;365;250;996;735;206
59343;473;275;122;785;320
59344;950;861;918;893;446
59345;762;771;392;810;863
59346;414;422;722;512;763
59347;752;382;747;608;230
59348;47;957;470;327;921
59349;323;792;660;61;275
59350;547;741;159;991;44
59351;778;42;172;614;113
59352;608;180;320;573;802
59353;920;100;184;981;972
59354;132;310;229;851;318
59355;326;238;514;195;416
59356;133;204;208;337;170
59357;190;371;627;339;757
59358;61;807;278;537;682
59359;41;456;398;152;562
59360;9;435;531;790;848
59361;54;423;25;25;518
59362;351;507;829;738;155
59363;582;390;502;766;570
59364;94;881;855;224;942
59365;898;807;698;413;980
59366;336;902;924;813;697
59367;99;375;894;995;552
59368;565;72;406;415;265
59369;666;295;24;67;269
59370;611;597;564;937;413
59371;917;32;448;905;416
59372;628;167;87;743;340
59373;619;531;441;978;679
59374;734;131;358;901;428
59375;44;997;340;850;81
59376;362;707;401;357;302
59377;740;357;412;174;121
59378;35;326;970;733;986
59379;404;464;777;826;515
59380;193;19;714;867;682
59381;134;748;741;444;217
59382;539;47;679;751;177
59383;536;931;450;928;431
59384;466;619;113;141;901
59385;871;212;62;47;270
59386;834;462;688;184;487
59387;502;742;582;250;74
59388;884;304;232;4;314
59389;824;533;680;250;637
59390;531;172;651;114;811
59391;700;96;456;259;888
59392;912;678;277;722;151
59393;27;701;428;763;114
59394;178;440;722;679;298
59395;568;53;934;945;834
59396;226;221;900;895;12
59397;633;493;721;149;581
59398;577;70;644;908;362
59399;239;822;479;891;614
59400;942;558;345;911;245
59401;417;323;538;871;7
59402;828;811;980;620;103
59403;565;705;390;715;420
59404;650;604;341;652;807
59405;574;444;311;685;130
59406;408;175;319;943;415
59407;68;55;118;16;360
59408;805;238;647;250;166
59409;237;305;782;597;973
59410;746;125;435;797;45
59411;766;308;182;114;572
59412;560;917;449;502;748
59413;399;241;916;213;651
59414;37;507;817;288;292
59415;524;919;315;912;697
59416;822;873;526;462;449
59417;262;950;646;256;292
59418;482;953;260;31;750
59419;273;843;651;214;366
59420;491;434;65;637;302
59421;665;985;427;209;300
59422;833;777;73;923;523
59423;282;94;743;421;177
59424;144;981;324;108;823
59425;555;688;840;93;972
59426;141;442;98;374;558
59427;791;897;105;583;996
59428;857;41;74;704;490
59429;764;177;960;426;978
59430;962;454;574;373;355
59431;628;286;917;966;108
59432;902;474;286;368;835
59433;910;647;953;369;438
59434;831;783;56;827;682
59435;510;425;424;800;803
59436;231;20;81;325;129
59437;884;784;604;596;939
59438;925;646;797;225;374
59439;537;879;959;289;909
59440;772;365;567;306;902
59441;367;321;12;451;21
59442;479;953;134;845;968
59443;36;259;525;838;707
59444;384;215;419;934;668
59445;651;372;156;497;396
59446;734;905;465;828;912
59447;973;184;67;672;633
59448;505;671;990;106;90
59449;487;883;250;301;28
59450;620;335;202;202;153
59451;160;154;411;966;87
59452;670;981;677;728;753
59453;181;62;499;624;198
59454;26;896;702;239;637
59455;530;926;716;769;547
59456;641;700;340;376;582
59457;105;330;507;160;3
59458;243;588;324;647;183
59459;859;927;52;70;609
59460;901;76;608;811;920
59461;456;745;159;578;275
59462;872;204;808;82;960
59463;996;612;700;929;398
59464;95;372;332;993;939
59465;687;122;161;496;878
59466;598;203;976;960;994
59467;13;928;814;981;188
59468;203;467;555;681;856
59469;273;805;133;53;331
59470;92;487;924;830;322
59471;62;831;440;246;209
59472;330;815;580;286;118
59473;646;880;992;952;481
59474;577;679;68;688;497
59475;343;50;212;132;951
59476;540;100;383;417;334
59477;840;105;819;864;81
59478;692;436;721;159;140
59479;574;540;28;422;564
59480;140;731;96;380;648
59481;504;356;232;514;52
59482;240;437;98;394;219
59483;182;400;962;628;273
59484;72;684;356;866;998
59485;99;198;86;90;701
59486;302;174;927;373;733
59487;227;820;878;378;207
59488;643;222;151;833;256
59489;303;187;240;505;669
59490;150;519;642;516;340
59491;935;674;313;409;938
59492;745;406;935;47;239
59493;858;773;212;739;163
59494;637;204;871;482;986
59495;137;922;877;306;366
59496;632;169;647;632;699
59497;981;502;961;278;188
59498;80;662;756;959;18
59499;410;741;24;29;496
59500;137;644;868;143;501
59501;770;583;572;472;195
59502;205;730;380;332;865
59503;532;267;763;371;527
59504;69;525;535;363;776
59505;772;106;181;149;131
59506;962;654;446;662;490
59507;20;263;403;220;643
59508;444;258;888;352;867
59509;748;606;731;191;79
59510;900;692;55;441;401
59511;88;285;15;898;362
59512;967;495;308;586;627
59513;150;380;768;700;756
59514;754;58;74;613;465
59515;658;150;563;16;843
59516;205;219;902;370;193
59517;556;847;73;134;719
59518;143;732;665;239;419
59519;636;35;234;848;723
59520;163;232;378;53;943
59521;551;263;267;60;876
59522;225;883;783;278;404
59523;359;699;331;349;564
59524;189;591;762;67;762
59525;853;990;319;438;430
59526;357;326;860;129;879
59527;608;782;619;977;304
59528;308;535;634;339;450
59529;976;143;21;487;570
59530;158;628;304;69;232
59531;430;106;147;87;711
59532;827;371;503;132;494
59533;65;219;17;75;435
59534;110;151;968;897;909
59535;580;155;116;119;758
59536;61;587;159;499;152
59537;584;975;525;800;170
59538;323;298;648;143;885
59539;285;530;268;211;910
59540;946;256;182;241;248
59541;855;187;878;730;185
59542;5;623;667;704;194
59543;66;197;679;723;127
59544;884;118;46;721;980
59545;871;513;227;488;644
59546;352;214;150;238;740
59547;990;219;255;155;703
59548;777;804;411;301;934
59549;839;725;479;178;879
59550;506;161;338;57;539
59551;322;286;215;686;124
59552;810;637;285;645;727
59553;597;802;842;748;503
59554;855;521;685;72;675
59555;884;302;787;779;467
59556;417;780;180;872;109
59557;625;931;859;714;294
59558;666;341;536;975;422
59559;756;198;107;389;813
59560;756;744;732;972;421
59561;248;595;10;52;424
59562;922;616;79;560;954
59563;693;82;701;846;487
59564;715;653;641;623;866
59565;96;809;837;59;458
59566;450;184;917;260;161
59567;7;277;252;442;436
59568;900;246;512;151;693
59569;36;471;137;390;726
59570;290;562;805;762;424
59571;699;161;225;462;424
59572;68;610;309;244;643
59573;266;935;310;820;881
59574;512;593;588;618;50
59575;688;582;525;400;217
59576;117;59;859;231;358
59577;42;247;393;45;540
59578;820;297;634;303;805
59579;520;61;235;779;598
59580;530;566;44;651;596
59581;44;550;701;161;674
59582;420;626;52;640;182
59583;192;461;63;126;605
59584;491;457;880;153;140
59585;910;32;377;927;584
59586;408;512;577;84;129
59587;105;859;670;580;643
59588;50;234;415;264;668
59589;311;338;201;42;332
59590;436;95;65;678;882
59591;552;337;830;321;454
59592;374;502;585;314;153
59593;60;315;182;755;521
59594;792;378;43;646;912
59595;838;747;846;400;175
59596;521;155;301;648;728
59597;596;937;451;82;699
59598;889;933;413;721;223
59599;680;685;705;300;86
59600;420;82;34;472;496
59601;218;125;307;737;60
59602;710;748;211;88;295
59603;520;370;318;354;211
59604;752;565;398;210;261
59605;41;972;758;350;831
59606;501;996;913;30;115
59607;636;228;53;47;204
59608;595;533;145;201;603
59609;559;811;916;361;31
59610;163;296;921;401;338
59611;818;935;905;812;769
59612;618;620;357;114;934
59613;110;360;448;246;60
59614;78;925;91;149;431
59615;917;797;494;504;907
59616;936;681;115;884;452
59617;708;678;927;442;39
59618;693;719;966;328;316
59619;4;368;643;455;965
59620;544;192;129;121;682
59621;339;836;661;77;460
59622;366;354;111;664;651
59623;726;772;968;292;775
59624;946;302;410;762;113
59625;762;269;222;822;49
59626;785;406;975;902;228
59627;458;377;652;691;437
59628;474;194;832;182;28
59629;509;971;51;103;194
59630;948;59;147;741;622
59631;324;362;642;558;382
59632;127;674;925;546;312
59633;874;856;284;786;807
59634;714;739;206;116;910
59635;967;304;20;803;290
59636;751;671;307;822;207
59637;900;821;591;70;729
59638;183;725;8;79;181
59639;689;209;940;62;66
59640;530;423;633;913;488
59641;304;217;809;866;284
59642;380;154;86;754;612
59643;598;478;569;61;732
59644;542;487;869;9;522
59645;98;396;316;651;255
59646;252;432;810;280;571
59647;555;761;960;569;17
59648;627;547;95;405;572
59649;95;201;38;985;258
59650;578;126;896;346;792
59651;225;347;573;553;868
59652;527;790;723;561;81
59653;768;237;932;670;352
59654;647;23;870;992;416
59655;822;145;734;446;548
59656;446;960;490;549;352
59657;841;932;711;204;606
59658;671;31;10;682;5
59659;272;659;875;53;288
59660;339;607;361;907;123
59661;342;835;623;154;470
59662;472;6;147;486;499
59663;57;3;318;644;205
59664;134;274;174;242;555
59665;437;962;376;837;38
59666;948;833;678;789;697
59667;445;61;182;247;699
59668;179;434;165;368;70
59669;596;218;842;183;207
59670;174;388;307;358;568
59671;69;905;369;882;670
59672;848;233;208;210;566
59673;713;709;522;677;771
59674;243;603;568;93;604
59675;928;336;944;939;758
59676;817;227;911;909;510
59677;208;4;666;427;977
59678;714;687;820;698;511
59679;149;762;819;661;94
59680;221;315;410;792;127
59681;576;118;218;333;522
59682;760;140;496;485;515
59683;840;712;334;766;642
59684;973;743;828;107;924
59685;736;771;660;330;529
59686;861;272;710;793;49
59687;940;567;420;136;648
59688;538;160;139;334;453
59689;193;351;304;583;781
59690;230;713;74;123;749
59691;422;184;521;741;509
59692;967;774;210;391;511
59693;894;858;402;588;199
59694;635;259;834;365;676
59695;85;981;129;962;598
59696;812;902;129;930;88
59697;949;165;36;538;823
59698;429;300;952;281;361
59699;480;171;82;436;306
59700;997;592;370;96;668
59701;928;797;60;60;979
59702;548;823;797;466;144
59703;347;27;45;385;738
59704;487;419;149;151;857
59705;838;530;832;967;872
59706;179;500;755;50;96
59707;955;66;347;140;754
59708;907;775;14;573;15
59709;871;580;890;81;391
59710;793;999;317;200;94
59711;797;159;563;896;229
59712;817;890;868;354;393
59713;452;264;385;599;260
59714;756;77;289;803;894
59715;399;505;117;583;347
59716;191;221;341;745;47
59717;19;898;566;263;458
59718;614;374;676;317;152
59719;119;832;988;564;336
59720;765;896;455;211;26
59721;96;384;970;545;830
59722;325;848;317;137;4
59723;916;230;43;761;544
59724;552;580;888;343;973
59725;407;970;720;492;295
59726;9;498;10;850;874
59727;23;102;318;7;542
59728;83;220;33;535;274
59729;414;18;556;248;891
59730;90;315;488;332;826
59731;46;283;701;510;85
59732;92;176;504;109;987
59733;375;750;94;16;19
59734;136;577;841;623;510
59735;688;174;117;835;910
59736;50;982;71;138;664
59737;844;726;862;792;314
59738;989;763;935;835;207
59739;972;929;415;614;364
59740;809;469;33;806;384
59741;754;837;480;927;840
59742;447;899;500;701;309
59743;961;940;110;541;474
59744;319;930;521;333;235
59745;991;632;384;3;162
59746;148;865;794;369;552
59747;430;514;244;901;694
59748;231;871;187;799;409
59749;864;42;964;968;246
59750;615;717;413;383;384
59751;186;807;508;311;722
59752;516;908;506;114;600
59753;822;336;717;530;822
59754;271;244;177;741;545
59755;410;379;843;259;855
59756;87;204;167;924;447
59757;573;379;28;327;258
59758;835;430;888;861;857
59759;937;487;866;832;537
59760;79;409;96;282;296
59761;78;211;717;609;917
59762;245;235;318;801;799
59763;108;158;114;131;725
59764;338;618;531;401;290
59765;437;458;847;457;171
59766;439;837;993;147;973
59767;583;310;727;493;46
59768;972;970;134;906;610
59769;488;557;195;28;922
59770;839;99;366;972;507
59771;955;201;337;275;98
59772;844;51;164;143;336
59773;994;819;681;403;120
59774;58;333;104;912;567
59775;985;488;534;297;115
59776;434;932;858;215;564
59777;792;896;707;948;535
59778;223;349;37;390;488
59779;989;871;986;84;226
59780;581;501;827;335;19
59781;963;174;655;836;880
59782;378;301;473;357;521
59783;543;136;882;815;197
59784;975;959;998;144;902
59785;11;554;233;188;214
59786;4;587;569;525;720
59787;401;7;291;150;905
59788;792;877;562;700;523
59789;561;259;843;983;82
59790;435;670;763;298;377
59791;968;755;581;805;523
59792;822;52;225;644;136
59793;171;294;694;225;42
59794;113;826;459;993;266
59795;143;132;650;994;42
59796;444;856;289;610;797
59797;43;253;417;440;548
59798;779;946;122;332;970
59799;670;472;733;450;729
59800;328;832;952;225;933
59801;611;120;141;335;433
59802;435;104;957;787;718
59803;573;585;459;745;849
59804;296;345;446;236;249
59805;776;354;507;729;654
59806;962;201;49;876;603
59807;981;181;993;343;766
59808;325;975;675;412;841
59809;39;26;971;543;936
59810;970;116;693;82;20
59811;853;831;989;845;790
59812;483;103;452;631;666
59813;132;166;699;194;78
59814;982;514;158;819;668
59815;146;479;518;52;222
59816;4;480;80;784;315
59817;292;460;318;121;384
59818;410;796;958;263;628
59819;118;11;457;921;443
59820;735;657;771;792;468
59821;415;635;412;221;121
59822;991;404;3;457;320
59823;550;820;114;187;111
59824;861;185;331;786;887
59825;223;131;749;174;386
59826;931;299;268;301;939
59827;735;373;850;833;220
59828;765;889;985;926;503
59829;478;41;115;490;358
59830;347;942;417;330;891
59831;275;569;273;265;776
59832;666;669;73;717;643
59833;310;423;642;329;286
59834;736;538;476;822;567
59835;347;926;336;376;451
59836;270;59;627;760;297
59837;350;516;438;257;428
59838;868;989;174;88;384
59839;940;323;186;525;332
59840;38;273;70;725;182
59841;954;587;326;769;859
59842;118;790;54;329;68
59843;706;143;808;43;460
59844;896;490;116;747;321
59845;55;326;148;448;893
59846;410;407;294;128;541
59847;838;78;150;674;542
