table2_id;table2A;table2B;table2C;table2D;table2E
40560;561;328;610;184;770
40561;767;832;649;427;823
40562;984;737;68;818;122
40563;357;392;451;831;953
40564;622;228;437;756;780
40565;442;836;251;41;371
40566;200;818;336;894;310
40567;565;16;623;796;817
40568;14;766;678;137;681
40569;267;87;612;350;941
40570;950;501;179;336;486
40571;741;379;534;553;552
40572;626;923;658;601;519
40573;377;456;413;347;227
40574;296;198;791;942;740
40575;992;196;134;217;745
40576;648;959;978;229;782
40577;321;980;261;658;478
40578;434;630;931;120;515
40579;629;418;475;654;882
40580;336;200;330;292;824
40581;698;420;271;151;561
40582;38;597;848;794;503
40583;988;108;520;423;389
40584;807;531;923;123;838
40585;47;109;779;258;321
40586;688;304;371;511;711
40587;256;839;240;695;870
40588;375;262;992;638;22
40589;803;298;666;569;394
40590;118;664;67;388;894
40591;837;881;309;795;358
40592;73;509;607;886;308
40593;883;447;403;665;775
40594;302;452;210;498;916
40595;85;916;434;341;807
40596;902;886;81;339;837
40597;834;423;676;674;456
40598;173;463;104;384;941
40599;396;221;986;236;217
40600;45;537;602;974;922
40601;423;604;608;528;337
40602;498;156;254;873;694
40603;340;104;49;77;929
40604;431;210;195;30;916
40605;254;611;275;712;694
40606;257;754;198;368;602
40607;25;300;37;777;496
40608;346;708;223;212;468
40609;813;615;253;283;296
40610;180;414;217;631;374
40611;682;999;938;59;468
40612;499;737;258;962;643
40613;644;498;148;902;727
40614;209;698;872;421;71
40615;614;969;420;160;459
40616;85;529;983;94;318
40617;755;743;542;235;935
40618;197;555;360;509;875
40619;490;920;826;804;730
40620;385;375;43;319;744
40621;92;866;811;109;65
40622;123;464;447;918;359
40623;318;986;664;596;11
40624;479;141;547;170;572
40625;842;360;644;198;553
40626;547;469;675;440;684
40627;925;645;704;547;877
40628;980;820;141;755;108
40629;430;182;92;507;972
40630;600;158;159;307;139
40631;931;42;494;16;932
40632;705;29;256;260;444
40633;78;482;539;776;213
40634;960;361;931;718;656
40635;351;153;728;236;90
40636;660;878;54;599;956
40637;890;237;148;749;715
40638;901;581;32;223;688
40639;63;622;361;99;469
40640;19;17;533;831;362
40641;716;335;537;31;985
40642;614;567;684;619;302
40643;68;465;514;748;481
40644;121;338;823;363;287
40645;487;251;168;418;670
40646;724;181;688;600;326
40647;118;53;737;477;81
40648;486;446;873;796;636
40649;724;826;856;727;582
40650;358;892;852;327;929
40651;450;859;963;350;779
40652;688;656;294;269;966
40653;657;564;601;604;612
40654;404;142;432;465;464
40655;36;568;935;535;45
40656;825;112;348;176;652
40657;865;155;340;230;529
40658;286;372;383;333;43
40659;233;649;266;337;560
40660;995;24;722;97;840
40661;693;724;157;800;862
40662;128;898;980;665;303
40663;761;722;370;333;121
40664;586;640;358;69;185
40665;642;215;369;963;711
40666;400;310;454;771;221
40667;976;493;404;387;886
40668;97;860;26;664;275
40669;468;676;582;480;799
40670;929;222;716;813;885
40671;872;765;465;357;872
40672;399;548;197;261;76
40673;323;965;104;879;251
40674;403;596;114;990;344
40675;884;128;616;658;397
40676;244;787;154;92;57
40677;640;898;502;51;529
40678;257;390;133;536;311
40679;902;85;539;759;853
40680;52;399;403;778;841
40681;901;5;976;169;84
40682;69;453;887;824;47
40683;198;185;397;389;529
40684;664;352;536;155;407
40685;860;36;177;265;196
40686;20;957;854;701;465
40687;161;12;175;500;415
40688;383;769;89;615;595
40689;379;662;736;986;970
40690;92;775;619;356;32
40691;286;361;393;624;130
40692;576;544;259;12;210
40693;386;51;462;468;117
40694;789;785;663;721;58
40695;610;389;134;299;245
40696;512;549;599;704;825
40697;907;611;471;234;451
40698;875;843;871;13;277
40699;46;264;458;177;864
40700;263;56;720;188;47
40701;416;202;748;74;478
40702;697;201;858;652;216
40703;342;505;497;379;313
40704;433;283;681;651;314
40705;640;563;982;396;850
40706;517;296;572;31;323
40707;258;134;748;330;537
40708;430;123;775;849;445
40709;576;605;16;144;386
40710;116;780;21;650;76
40711;616;954;744;586;972
40712;942;589;469;369;121
40713;603;381;598;759;3
40714;440;322;559;298;118
40715;393;444;756;440;645
40716;792;931;445;311;60
40717;868;677;152;48;117
40718;191;26;380;160;90
40719;569;332;882;607;206
40720;569;465;367;179;131
40721;205;353;268;791;429
40722;60;246;767;615;493
40723;57;598;336;228;742
40724;795;293;408;256;891
40725;662;667;910;443;935
40726;489;225;564;174;802
40727;786;441;716;754;53
40728;854;262;105;621;386
40729;889;457;296;493;309
40730;43;77;437;367;821
40731;829;183;479;261;572
40732;82;584;453;603;994
40733;559;122;532;709;190
40734;780;687;235;864;770
40735;514;602;640;730;190
40736;971;448;380;442;353
40737;403;944;627;783;726
40738;442;577;823;743;151
40739;788;575;44;785;777
40740;951;46;55;791;525
40741;405;518;751;981;898
40742;317;409;788;720;476
40743;665;625;483;607;619
40744;902;181;971;435;606
40745;89;717;176;269;251
40746;858;50;774;218;391
40747;553;3;65;38;226
40748;931;358;939;943;929
40749;251;51;254;116;177
40750;505;107;889;999;791
40751;544;969;47;566;729
40752;673;884;68;623;805
40753;525;805;827;28;876
40754;926;203;49;425;490
40755;737;279;173;767;487
40756;443;723;126;220;827
40757;966;614;676;798;936
40758;755;292;181;54;182
40759;594;990;372;42;340
40760;935;618;153;919;469
40761;800;904;438;848;547
40762;572;300;206;104;516
40763;700;220;721;569;79
40764;874;451;471;928;765
40765;78;309;112;82;350
40766;454;856;135;348;45
40767;213;629;809;98;557
40768;605;713;519;324;54
40769;21;217;520;576;814
40770;825;742;306;843;260
40771;482;808;461;552;948
40772;256;709;539;929;80
40773;897;499;711;413;483
40774;182;62;597;85;107
40775;265;738;381;68;21
40776;531;74;214;139;18
40777;130;955;543;630;615
40778;484;370;143;747;10
40779;764;273;551;700;958
40780;569;658;800;84;543
40781;40;77;307;822;657
40782;332;802;525;585;407
40783;48;228;474;763;106
40784;439;414;313;34;946
40785;703;479;649;188;399
40786;971;803;303;572;578
40787;438;507;453;182;409
40788;991;86;579;656;753
40789;586;537;757;703;164
40790;623;435;184;367;314
40791;550;593;342;165;461
40792;445;665;588;889;216
40793;624;426;331;131;366
40794;887;135;923;329;594
40795;332;253;864;951;637
40796;921;514;743;396;9
40797;758;683;329;447;110
40798;286;275;647;27;480
40799;51;891;454;913;717
40800;68;395;841;119;235
40801;622;217;307;150;183
40802;319;627;153;621;241
40803;77;742;353;864;58
40804;265;540;972;655;812
40805;832;838;637;364;507
40806;279;414;437;613;163
40807;111;70;164;471;533
40808;515;414;60;867;123
40809;440;69;638;418;43
40810;553;826;178;510;945
40811;494;456;758;302;380
40812;670;250;404;247;315
40813;500;595;42;392;853
40814;828;576;685;992;746
40815;455;722;136;564;793
40816;817;565;186;899;320
40817;226;746;432;914;578
40818;654;581;493;217;624
40819;896;593;213;227;87
40820;317;90;964;262;299
40821;280;560;534;164;344
40822;25;545;362;827;795
40823;78;743;514;356;993
40824;484;943;229;811;575
40825;696;158;798;71;743
40826;54;768;538;747;779
40827;612;846;4;145;749
40828;525;535;307;494;198
40829;795;57;293;396;520
40830;454;560;23;292;858
40831;990;104;418;394;277
40832;604;693;879;188;575
40833;323;237;237;293;811
40834;99;796;858;514;968
40835;874;844;815;137;104
40836;414;49;627;81;496
40837;678;518;842;971;568
40838;396;60;644;976;352
40839;43;382;344;725;126
40840;952;869;881;441;594
40841;166;520;906;963;847
40842;825;843;499;662;695
40843;918;510;585;947;678
40844;598;476;101;957;39
40845;92;574;853;98;518
40846;843;436;250;142;747
40847;534;653;983;579;874
40848;829;478;974;261;74
40849;957;961;787;891;405
40850;74;785;913;656;399
40851;955;805;618;305;625
40852;867;324;289;179;900
40853;64;724;775;386;607
40854;823;529;657;502;190
40855;660;546;104;599;864
40856;779;210;885;706;823
40857;824;832;150;278;97
40858;459;357;712;736;676
40859;589;520;602;534;867
40860;144;609;226;806;888
40861;377;585;895;971;898
40862;238;229;972;347;288
40863;319;554;943;463;814
40864;820;693;671;636;369
40865;37;676;109;670;317
40866;762;858;723;775;167
40867;924;386;500;101;972
40868;292;541;514;50;743
40869;994;869;659;434;961
40870;758;71;509;220;147
40871;377;239;618;121;595
40872;127;348;663;522;997
40873;182;167;14;151;324
40874;130;29;478;757;549
40875;961;539;451;81;272
40876;785;173;69;715;748
40877;484;233;410;567;524
40878;25;992;144;712;859
40879;624;666;635;756;397
40880;354;880;610;22;450
40881;618;671;320;131;333
40882;430;303;644;828;893
40883;575;76;653;151;304
40884;327;73;276;404;459
40885;510;911;56;273;114
40886;958;577;740;774;730
40887;701;450;103;791;693
40888;370;210;431;814;513
40889;133;677;761;382;59
40890;650;782;848;456;158
40891;949;328;567;26;63
40892;561;728;337;305;428
40893;894;927;993;391;391
40894;306;990;204;896;372
40895;16;871;937;741;890
40896;147;75;133;497;782
40897;654;482;96;357;818
40898;644;915;57;550;608
40899;546;871;864;163;363
40900;843;896;167;87;566
40901;11;24;746;867;871
40902;857;907;300;173;773
40903;623;856;242;940;365
40904;579;217;691;428;65
40905;877;875;905;670;484
40906;240;760;798;4;118
40907;872;57;493;284;497
40908;333;230;33;869;557
40909;120;683;356;176;58
40910;934;929;860;628;246
40911;882;661;281;861;157
40912;511;499;961;578;453
40913;605;945;909;305;851
40914;958;313;136;611;265
40915;716;29;907;772;95
40916;599;122;126;368;173
40917;608;936;137;194;631
40918;979;842;795;275;863
40919;510;770;726;520;675
40920;613;760;73;114;948
40921;333;678;365;397;773
40922;531;906;815;46;702
40923;932;468;482;820;793
40924;653;501;480;185;23
40925;335;939;758;10;284
40926;497;20;877;5;412
40927;865;334;984;99;316
40928;520;887;857;391;129
40929;945;48;244;644;875
40930;153;155;523;989;760
40931;742;252;824;135;952
40932;773;940;849;612;625
40933;101;460;388;474;213
40934;158;914;562;488;672
40935;9;697;569;113;651
40936;390;791;259;408;451
40937;774;9;275;963;719
40938;264;825;839;210;177
40939;564;371;261;991;491
40940;614;933;194;323;251
40941;95;804;283;968;619
40942;192;956;755;152;372
40943;306;334;70;806;468
40944;354;870;132;240;753
40945;595;83;581;446;478
40946;322;173;641;834;924
40947;800;612;63;94;462
40948;528;982;617;889;125
40949;222;734;872;901;409
40950;71;298;676;523;227
40951;176;260;845;867;724
40952;89;756;911;951;198
40953;388;423;112;634;441
40954;584;124;976;136;633
40955;749;10;130;434;67
40956;727;315;299;8;212
40957;796;992;998;245;715
40958;620;582;278;309;679
40959;944;962;832;811;867
40960;852;37;542;616;291
40961;883;946;910;842;800
40962;694;457;296;571;824
40963;55;987;730;461;260
40964;672;551;379;11;166
40965;904;22;301;946;520
40966;977;630;46;864;808
40967;910;113;683;525;544
40968;583;949;569;118;655
40969;981;717;40;890;637
40970;754;218;585;219;46
40971;122;96;810;841;593
40972;753;891;14;788;101
40973;731;612;346;128;317
40974;60;375;458;660;783
40975;927;752;500;662;544
40976;986;67;542;758;844
40977;871;709;976;45;840
40978;262;885;414;489;83
40979;239;532;704;77;321
40980;52;164;384;418;690
40981;369;82;94;952;437
40982;802;995;680;900;871
40983;150;583;457;483;451
40984;788;382;211;904;494
40985;853;371;675;667;632
40986;21;187;434;634;589
40987;785;97;967;19;834
40988;287;71;734;537;599
40989;769;901;836;11;311
40990;167;248;425;882;151
40991;123;188;935;12;567
40992;938;620;908;518;534
40993;436;611;979;228;225
40994;421;928;809;59;146
40995;177;128;193;382;910
40996;787;558;992;965;697
40997;963;745;748;651;339
40998;619;816;221;209;560
40999;638;526;597;795;285
41000;918;286;785;161;863
41001;353;613;687;529;298
41002;505;814;460;272;462
41003;413;636;603;383;734
41004;757;55;117;837;389
41005;825;467;237;885;373
41006;79;236;803;996;532
41007;840;452;66;695;136
41008;871;732;646;319;316
41009;324;938;576;809;622
41010;991;133;408;723;610
41011;325;489;339;789;972
41012;419;216;789;323;243
41013;880;879;755;585;702
41014;686;526;213;347;920
41015;100;590;92;171;904
41016;64;444;691;777;58
41017;694;934;423;845;851
41018;203;707;819;965;559
41019;602;298;290;931;45
41020;483;555;588;925;136
41021;656;323;895;675;247
41022;666;984;810;393;936
41023;245;321;474;618;953
41024;939;891;626;617;512
41025;407;174;847;704;525
41026;435;204;636;988;880
41027;208;776;715;356;855
41028;357;64;532;783;389
41029;733;872;29;404;463
41030;385;450;380;119;477
41031;499;748;895;256;82
41032;921;343;785;950;105
41033;749;169;301;914;64
41034;872;388;348;88;931
41035;935;931;532;43;612
41036;261;461;792;185;333
41037;538;272;892;682;216
41038;794;676;754;950;220
41039;229;304;228;994;11
41040;926;781;38;352;825
41041;415;685;107;427;755
41042;607;876;322;923;889
41043;80;574;246;732;506
41044;728;375;82;700;122
41045;280;614;218;4;588
41046;628;43;119;349;91
41047;900;788;628;824;243
41048;521;854;729;897;19
41049;791;964;641;85;223
41050;138;341;633;731;498
41051;529;672;957;810;529
41052;193;850;732;369;489
41053;469;407;24;648;785
41054;571;800;154;140;4
41055;816;257;311;965;474
41056;680;697;544;820;527
41057;556;492;650;612;115
41058;596;560;270;861;532
41059;384;733;658;138;477
41060;827;17;778;416;163
41061;727;79;760;114;950
41062;206;278;203;976;535
41063;801;726;177;461;715
41064;201;831;926;569;417
41065;935;464;762;10;213
41066;283;705;61;431;714
41067;548;335;950;612;385
41068;180;153;77;551;612
41069;899;810;163;278;13
41070;217;690;384;25;637
41071;903;413;952;171;54
41072;327;439;336;816;943
41073;661;420;866;755;85
41074;648;957;340;785;678
41075;591;925;60;628;544
41076;230;262;996;573;834
41077;771;543;450;822;944
41078;705;415;197;132;497
41079;343;269;395;184;57
41080;593;906;336;205;937
41081;151;336;886;662;643
41082;259;619;631;399;292
41083;69;746;571;863;246
41084;663;419;832;473;596
41085;929;530;900;582;212
41086;591;519;274;670;510
41087;981;212;397;796;6
41088;405;388;831;628;804
41089;183;592;110;553;865
41090;209;67;68;232;973
41091;54;705;948;808;764
41092;244;25;423;276;73
41093;868;435;195;702;933
41094;182;823;354;578;158
41095;576;197;72;998;997
41096;442;184;175;198;685
41097;441;765;94;677;566
41098;241;936;482;426;4
41099;257;726;773;109;659
41100;42;588;792;906;153
41101;879;214;410;860;34
41102;99;781;863;645;33
41103;744;554;4;99;852
41104;529;691;287;234;845
41105;359;777;630;589;194
41106;112;271;263;262;53
41107;724;249;225;83;885
41108;267;832;744;65;680
41109;848;18;408;930;963
41110;436;739;274;385;531
41111;429;520;924;157;525
41112;171;654;483;397;368
41113;9;735;335;24;112
41114;172;571;963;520;397
41115;644;890;708;451;712
41116;712;670;621;84;66
41117;25;188;878;235;860
41118;797;783;884;154;310
41119;961;792;555;876;467
41120;95;978;647;811;140
41121;201;240;733;859;463
41122;391;921;507;860;448
41123;92;568;453;984;615
41124;58;320;80;93;932
41125;302;598;632;674;791
41126;55;671;752;788;504
41127;270;235;304;941;152
41128;435;283;123;379;629
41129;773;771;123;428;787
41130;554;833;957;243;892
41131;449;718;336;377;601
41132;83;720;973;807;26
41133;504;760;640;840;763
41134;9;524;802;455;256
41135;245;203;853;713;46
41136;753;680;712;296;745
41137;54;121;991;549;897
41138;468;424;423;941;958
41139;896;84;281;345;142
41140;508;680;96;72;738
41141;471;30;492;42;449
41142;939;379;549;592;133
41143;800;898;744;330;16
41144;832;608;552;180;168
41145;80;649;472;223;981
41146;235;451;469;116;770
41147;380;490;969;584;396
41148;479;887;505;569;376
41149;602;42;514;715;754
41150;116;446;643;729;12
41151;186;284;791;921;661
41152;329;464;437;590;621
41153;198;154;44;369;243
41154;974;270;168;567;497
41155;753;272;915;309;746
41156;708;211;855;870;528
41157;555;526;420;742;782
41158;93;685;130;922;470
41159;987;447;291;421;265
41160;235;233;527;554;752
41161;362;682;811;22;575
41162;349;283;736;550;738
41163;927;346;307;179;482
41164;278;109;181;518;93
41165;240;659;903;382;740
41166;197;553;337;585;899
41167;920;131;399;795;698
41168;972;513;260;166;240
41169;91;20;769;808;717
41170;200;377;542;189;113
41171;84;947;156;95;584
41172;66;378;931;814;468
41173;358;199;794;787;956
41174;563;910;646;874;811
41175;901;447;749;438;24
41176;522;217;420;106;812
41177;885;666;803;409;305
41178;790;580;848;364;692
41179;896;983;836;259;516
41180;187;791;301;750;604
41181;93;659;601;290;913
41182;139;396;833;920;663
41183;392;222;344;721;454
41184;404;149;826;594;534
41185;308;617;529;214;115
41186;368;106;825;747;507
41187;369;848;482;159;251
41188;614;273;371;609;395
41189;313;995;621;983;334
41190;99;412;744;74;441
41191;162;93;982;143;624
41192;481;271;31;858;956
41193;3;379;593;477;654
41194;83;100;338;355;4
41195;804;626;483;457;248
41196;889;423;778;864;755
41197;339;610;412;160;671
41198;917;32;791;461;260
41199;240;564;515;891;289
41200;758;555;100;64;468
41201;281;651;68;262;703
41202;995;181;195;321;24
41203;81;409;779;140;685
41204;668;638;823;723;655
41205;196;15;966;229;631
41206;662;424;363;480;888
41207;198;815;153;200;879
41208;634;30;514;872;949
41209;566;442;657;55;990
41210;676;943;596;955;363
41211;675;832;152;76;857
41212;407;377;744;762;676
41213;492;47;913;663;231
41214;536;136;711;764;282
41215;786;122;396;964;638
41216;876;390;942;402;153
41217;783;199;588;758;768
41218;238;435;865;842;101
41219;921;814;42;341;503
41220;580;390;559;409;466
41221;957;852;931;227;602
41222;411;78;127;708;12
41223;422;891;810;524;384
41224;507;875;414;17;283
41225;92;318;113;376;554
41226;183;881;787;704;350
41227;201;792;526;866;812
41228;939;639;6;241;235
41229;273;639;215;303;507
41230;129;346;151;571;941
41231;519;400;741;566;507
41232;562;867;727;118;549
41233;91;743;430;472;223
41234;900;223;483;327;334
41235;492;130;316;911;822
41236;399;339;200;209;953
41237;197;71;817;883;832
41238;644;913;883;715;83
41239;878;367;276;888;726
41240;739;138;504;38;335
41241;704;122;364;907;858
41242;397;445;148;679;715
41243;232;957;895;728;668
41244;132;439;675;477;56
41245;396;126;578;188;726
41246;662;308;594;664;272
41247;58;561;934;426;247
41248;845;547;934;655;624
41249;687;551;818;599;133
41250;513;76;939;194;780
41251;544;309;686;113;207
