table0_id;table1_id;table2_id;Amount
57779;57779;57779;602
57780;57780;57780;820
57781;57781;57781;559
57782;57782;57782;568
57783;57783;57783;583
57784;57784;57784;913
57785;57785;57785;973
57786;57786;57786;950
57787;57787;57787;324
57788;57788;57788;691
57789;57789;57789;549
57790;57790;57790;709
57791;57791;57791;501
57792;57792;57792;870
57793;57793;57793;935
57794;57794;57794;920
57795;57795;57795;576
57796;57796;57796;801
57797;57797;57797;994
57798;57798;57798;925
57799;57799;57799;437
57800;57800;57800;783
57801;57801;57801;667
57802;57802;57802;928
57803;57803;57803;810
57804;57804;57804;598
57805;57805;57805;573
57806;57806;57806;997
57807;57807;57807;529
57808;57808;57808;998
57809;57809;57809;781
57810;57810;57810;377
57811;57811;57811;349
57812;57812;57812;597
57813;57813;57813;915
57814;57814;57814;500
57815;57815;57815;970
57816;57816;57816;741
57817;57817;57817;462
57818;57818;57818;487
57819;57819;57819;373
57820;57820;57820;531
57821;57821;57821;940
57822;57822;57822;592
57823;57823;57823;477
57824;57824;57824;370
57825;57825;57825;780
57826;57826;57826;738
57827;57827;57827;534
57828;57828;57828;782
57829;57829;57829;958
57830;57830;57830;704
57831;57831;57831;514
57832;57832;57832;827
57833;57833;57833;552
57834;57834;57834;703
57835;57835;57835;698
57836;57836;57836;749
57837;57837;57837;878
57838;57838;57838;970
57839;57839;57839;783
57840;57840;57840;826
57841;57841;57841;643
57842;57842;57842;806
57843;57843;57843;560
57844;57844;57844;394
57845;57845;57845;949
57846;57846;57846;358
57847;57847;57847;496
57848;57848;57848;491
57849;57849;57849;377
57850;57850;57850;452
57851;57851;57851;418
57852;57852;57852;594
57853;57853;57853;421
57854;57854;57854;590
57855;57855;57855;945
57856;57856;57856;800
57857;57857;57857;824
57858;57858;57858;420
57859;57859;57859;577
57860;57860;57860;622
57861;57861;57861;519
57862;57862;57862;996
57863;57863;57863;579
57864;57864;57864;466
57865;57865;57865;578
57866;57866;57866;781
57867;57867;57867;462
57868;57868;57868;760
57869;57869;57869;995
57870;57870;57870;424
57871;57871;57871;979
57872;57872;57872;982
57873;57873;57873;966
57874;57874;57874;882
57875;57875;57875;581
57876;57876;57876;944
57877;57877;57877;751
57878;57878;57878;682
57879;57879;57879;529
57880;57880;57880;834
57881;57881;57881;825
57882;57882;57882;936
57883;57883;57883;741
57884;57884;57884;313
57885;57885;57885;664
57886;57886;57886;857
57887;57887;57887;656
57888;57888;57888;351
57889;57889;57889;738
57890;57890;57890;671
57891;57891;57891;955
57892;57892;57892;797
57893;57893;57893;731
57894;57894;57894;992
57895;57895;57895;789
57896;57896;57896;823
57897;57897;57897;691
57898;57898;57898;649
57899;57899;57899;448
57900;57900;57900;531
57901;57901;57901;564
57902;57902;57902;319
57903;57903;57903;355
57904;57904;57904;923
57905;57905;57905;317
57906;57906;57906;435
57907;57907;57907;439
57908;57908;57908;364
57909;57909;57909;837
57910;57910;57910;945
57911;57911;57911;743
57912;57912;57912;963
57913;57913;57913;604
57914;57914;57914;763
57915;57915;57915;514
57916;57916;57916;335
57917;57917;57917;753
57918;57918;57918;315
57919;57919;57919;992
57920;57920;57920;716
57921;57921;57921;669
57922;57922;57922;473
57923;57923;57923;968
57924;57924;57924;317
57925;57925;57925;611
57926;57926;57926;303
57927;57927;57927;956
57928;57928;57928;484
57929;57929;57929;464
57930;57930;57930;581
57931;57931;57931;540
57932;57932;57932;917
57933;57933;57933;349
57934;57934;57934;779
57935;57935;57935;923
57936;57936;57936;430
57937;57937;57937;499
57938;57938;57938;754
57939;57939;57939;508
57940;57940;57940;306
57941;57941;57941;367
57942;57942;57942;340
57943;57943;57943;466
57944;57944;57944;903
57945;57945;57945;728
57946;57946;57946;478
57947;57947;57947;550
57948;57948;57948;403
57949;57949;57949;301
57950;57950;57950;320
57951;57951;57951;746
57952;57952;57952;377
57953;57953;57953;986
57954;57954;57954;453
57955;57955;57955;984
57956;57956;57956;416
57957;57957;57957;518
57958;57958;57958;825
57959;57959;57959;543
57960;57960;57960;934
57961;57961;57961;595
57962;57962;57962;699
57963;57963;57963;336
57964;57964;57964;563
57965;57965;57965;665
57966;57966;57966;577
57967;57967;57967;891
57968;57968;57968;304
57969;57969;57969;738
57970;57970;57970;796
57971;57971;57971;716
57972;57972;57972;589
57973;57973;57973;775
57974;57974;57974;639
57975;57975;57975;496
57976;57976;57976;766
57977;57977;57977;532
57978;57978;57978;999
57979;57979;57979;779
57980;57980;57980;734
57981;57981;57981;446
57982;57982;57982;872
57983;57983;57983;378
57984;57984;57984;479
57985;57985;57985;927
57986;57986;57986;767
57987;57987;57987;793
57988;57988;57988;538
57989;57989;57989;786
57990;57990;57990;757
57991;57991;57991;697
57992;57992;57992;992
57993;57993;57993;779
57994;57994;57994;494
57995;57995;57995;799
57996;57996;57996;885
57997;57997;57997;790
57998;57998;57998;902
57999;57999;57999;909
58000;58000;58000;523
58001;58001;58001;592
58002;58002;58002;977
58003;58003;58003;975
58004;58004;58004;956
58005;58005;58005;657
58006;58006;58006;918
58007;58007;58007;485
58008;58008;58008;313
58009;58009;58009;889
58010;58010;58010;990
58011;58011;58011;692
58012;58012;58012;590
58013;58013;58013;310
58014;58014;58014;564
58015;58015;58015;367
58016;58016;58016;910
58017;58017;58017;412
58018;58018;58018;671
58019;58019;58019;840
58020;58020;58020;869
58021;58021;58021;452
58022;58022;58022;734
58023;58023;58023;921
58024;58024;58024;854
58025;58025;58025;398
58026;58026;58026;563
58027;58027;58027;419
58028;58028;58028;489
58029;58029;58029;770
58030;58030;58030;347
58031;58031;58031;521
58032;58032;58032;477
58033;58033;58033;782
58034;58034;58034;731
58035;58035;58035;617
58036;58036;58036;782
58037;58037;58037;864
58038;58038;58038;534
58039;58039;58039;357
58040;58040;58040;314
58041;58041;58041;884
58042;58042;58042;713
58043;58043;58043;675
58044;58044;58044;323
58045;58045;58045;375
58046;58046;58046;719
58047;58047;58047;440
58048;58048;58048;365
58049;58049;58049;503
58050;58050;58050;308
58051;58051;58051;369
58052;58052;58052;990
58053;58053;58053;868
58054;58054;58054;938
58055;58055;58055;964
58056;58056;58056;785
58057;58057;58057;789
58058;58058;58058;546
58059;58059;58059;969
58060;58060;58060;685
58061;58061;58061;527
58062;58062;58062;392
58063;58063;58063;433
58064;58064;58064;833
58065;58065;58065;369
58066;58066;58066;505
58067;58067;58067;337
58068;58068;58068;676
58069;58069;58069;327
58070;58070;58070;478
58071;58071;58071;378
58072;58072;58072;711
58073;58073;58073;391
58074;58074;58074;878
58075;58075;58075;938
58076;58076;58076;881
58077;58077;58077;702
58078;58078;58078;374
58079;58079;58079;335
58080;58080;58080;640
58081;58081;58081;818
58082;58082;58082;586
58083;58083;58083;331
58084;58084;58084;741
58085;58085;58085;531
58086;58086;58086;329
58087;58087;58087;474
58088;58088;58088;458
58089;58089;58089;431
58090;58090;58090;655
58091;58091;58091;354
58092;58092;58092;947
58093;58093;58093;443
58094;58094;58094;490
58095;58095;58095;460
58096;58096;58096;304
58097;58097;58097;736
58098;58098;58098;782
58099;58099;58099;797
58100;58100;58100;467
58101;58101;58101;697
58102;58102;58102;461
58103;58103;58103;746
58104;58104;58104;695
58105;58105;58105;483
58106;58106;58106;888
58107;58107;58107;515
58108;58108;58108;798
58109;58109;58109;811
58110;58110;58110;311
58111;58111;58111;502
58112;58112;58112;655
58113;58113;58113;586
58114;58114;58114;547
58115;58115;58115;977
58116;58116;58116;828
58117;58117;58117;559
58118;58118;58118;970
58119;58119;58119;870
58120;58120;58120;339
58121;58121;58121;599
58122;58122;58122;453
58123;58123;58123;844
58124;58124;58124;317
58125;58125;58125;761
58126;58126;58126;345
58127;58127;58127;528
58128;58128;58128;820
58129;58129;58129;668
58130;58130;58130;497
58131;58131;58131;611
58132;58132;58132;867
58133;58133;58133;877
58134;58134;58134;670
58135;58135;58135;624
58136;58136;58136;562
58137;58137;58137;314
58138;58138;58138;964
58139;58139;58139;997
58140;58140;58140;989
58141;58141;58141;622
58142;58142;58142;633
58143;58143;58143;788
58144;58144;58144;593
58145;58145;58145;515
58146;58146;58146;542
58147;58147;58147;435
58148;58148;58148;577
58149;58149;58149;481
58150;58150;58150;804
58151;58151;58151;431
58152;58152;58152;601
58153;58153;58153;703
58154;58154;58154;486
58155;58155;58155;307
58156;58156;58156;821
58157;58157;58157;616
58158;58158;58158;357
58159;58159;58159;430
58160;58160;58160;385
58161;58161;58161;366
58162;58162;58162;315
58163;58163;58163;356
58164;58164;58164;806
58165;58165;58165;547
58166;58166;58166;349
58167;58167;58167;375
58168;58168;58168;405
58169;58169;58169;689
58170;58170;58170;703
58171;58171;58171;354
58172;58172;58172;322
58173;58173;58173;340
58174;58174;58174;971
58175;58175;58175;876
58176;58176;58176;461
58177;58177;58177;914
58178;58178;58178;729
58179;58179;58179;341
58180;58180;58180;591
58181;58181;58181;948
58182;58182;58182;924
58183;58183;58183;927
58184;58184;58184;746
58185;58185;58185;864
58186;58186;58186;994
58187;58187;58187;846
58188;58188;58188;319
58189;58189;58189;583
58190;58190;58190;721
58191;58191;58191;844
58192;58192;58192;770
58193;58193;58193;874
58194;58194;58194;500
58195;58195;58195;926
58196;58196;58196;875
58197;58197;58197;575
58198;58198;58198;398
58199;58199;58199;602
58200;58200;58200;901
58201;58201;58201;639
58202;58202;58202;939
58203;58203;58203;759
58204;58204;58204;850
58205;58205;58205;397
58206;58206;58206;951
58207;58207;58207;356
58208;58208;58208;304
58209;58209;58209;635
58210;58210;58210;491
58211;58211;58211;412
58212;58212;58212;346
58213;58213;58213;461
58214;58214;58214;489
58215;58215;58215;397
58216;58216;58216;594
58217;58217;58217;587
58218;58218;58218;709
58219;58219;58219;692
58220;58220;58220;415
58221;58221;58221;988
58222;58222;58222;576
58223;58223;58223;746
58224;58224;58224;337
58225;58225;58225;573
58226;58226;58226;753
58227;58227;58227;684
58228;58228;58228;593
58229;58229;58229;593
58230;58230;58230;754
58231;58231;58231;814
58232;58232;58232;606
58233;58233;58233;391
58234;58234;58234;451
58235;58235;58235;477
58236;58236;58236;653
58237;58237;58237;950
58238;58238;58238;808
58239;58239;58239;625
58240;58240;58240;776
58241;58241;58241;750
58242;58242;58242;680
58243;58243;58243;403
58244;58244;58244;643
58245;58245;58245;526
58246;58246;58246;821
58247;58247;58247;343
58248;58248;58248;861
58249;58249;58249;393
58250;58250;58250;981
58251;58251;58251;525
58252;58252;58252;960
58253;58253;58253;923
58254;58254;58254;567
58255;58255;58255;461
58256;58256;58256;965
58257;58257;58257;416
58258;58258;58258;705
58259;58259;58259;631
58260;58260;58260;395
58261;58261;58261;722
58262;58262;58262;684
58263;58263;58263;990
58264;58264;58264;460
58265;58265;58265;962
58266;58266;58266;859
58267;58267;58267;444
58268;58268;58268;819
58269;58269;58269;974
58270;58270;58270;372
58271;58271;58271;380
58272;58272;58272;753
58273;58273;58273;826
58274;58274;58274;440
58275;58275;58275;777
58276;58276;58276;380
58277;58277;58277;751
58278;58278;58278;753
58279;58279;58279;849
58280;58280;58280;569
58281;58281;58281;344
58282;58282;58282;361
58283;58283;58283;693
58284;58284;58284;776
58285;58285;58285;404
58286;58286;58286;390
58287;58287;58287;605
58288;58288;58288;890
58289;58289;58289;334
58290;58290;58290;568
58291;58291;58291;692
58292;58292;58292;915
58293;58293;58293;723
58294;58294;58294;447
58295;58295;58295;901
58296;58296;58296;598
58297;58297;58297;777
58298;58298;58298;336
58299;58299;58299;487
58300;58300;58300;980
58301;58301;58301;559
58302;58302;58302;594
58303;58303;58303;501
58304;58304;58304;852
58305;58305;58305;410
58306;58306;58306;734
58307;58307;58307;685
58308;58308;58308;535
58309;58309;58309;564
58310;58310;58310;967
58311;58311;58311;723
58312;58312;58312;835
58313;58313;58313;527
58314;58314;58314;366
58315;58315;58315;714
58316;58316;58316;944
58317;58317;58317;956
58318;58318;58318;942
58319;58319;58319;365
58320;58320;58320;592
58321;58321;58321;858
58322;58322;58322;467
58323;58323;58323;561
58324;58324;58324;503
58325;58325;58325;350
58326;58326;58326;462
58327;58327;58327;895
58328;58328;58328;619
58329;58329;58329;779
58330;58330;58330;454
58331;58331;58331;765
58332;58332;58332;953
58333;58333;58333;564
58334;58334;58334;544
58335;58335;58335;397
58336;58336;58336;696
58337;58337;58337;777
58338;58338;58338;531
58339;58339;58339;819
58340;58340;58340;335
58341;58341;58341;713
58342;58342;58342;846
58343;58343;58343;653
58344;58344;58344;462
58345;58345;58345;764
58346;58346;58346;775
58347;58347;58347;963
58348;58348;58348;410
58349;58349;58349;419
58350;58350;58350;847
58351;58351;58351;585
58352;58352;58352;837
58353;58353;58353;610
58354;58354;58354;624
58355;58355;58355;390
58356;58356;58356;766
58357;58357;58357;798
58358;58358;58358;674
58359;58359;58359;620
58360;58360;58360;651
58361;58361;58361;523
58362;58362;58362;733
58363;58363;58363;825
58364;58364;58364;369
58365;58365;58365;623
58366;58366;58366;544
58367;58367;58367;864
58368;58368;58368;673
58369;58369;58369;895
58370;58370;58370;613
58371;58371;58371;430
58372;58372;58372;960
58373;58373;58373;973
58374;58374;58374;923
58375;58375;58375;998
58376;58376;58376;741
58377;58377;58377;436
58378;58378;58378;540
58379;58379;58379;552
58380;58380;58380;430
58381;58381;58381;955
58382;58382;58382;651
58383;58383;58383;466
58384;58384;58384;390
58385;58385;58385;302
58386;58386;58386;589
58387;58387;58387;506
58388;58388;58388;350
58389;58389;58389;337
58390;58390;58390;658
58391;58391;58391;933
58392;58392;58392;856
58393;58393;58393;467
58394;58394;58394;967
58395;58395;58395;647
58396;58396;58396;681
58397;58397;58397;346
58398;58398;58398;877
58399;58399;58399;615
58400;58400;58400;486
58401;58401;58401;543
58402;58402;58402;314
58403;58403;58403;777
58404;58404;58404;452
58405;58405;58405;576
58406;58406;58406;954
58407;58407;58407;966
58408;58408;58408;406
58409;58409;58409;699
58410;58410;58410;349
58411;58411;58411;959
58412;58412;58412;832
58413;58413;58413;777
58414;58414;58414;506
58415;58415;58415;518
58416;58416;58416;417
58417;58417;58417;459
58418;58418;58418;398
58419;58419;58419;879
58420;58420;58420;322
58421;58421;58421;803
58422;58422;58422;586
58423;58423;58423;331
58424;58424;58424;749
58425;58425;58425;356
58426;58426;58426;976
58427;58427;58427;826
58428;58428;58428;486
58429;58429;58429;450
58430;58430;58430;302
58431;58431;58431;532
58432;58432;58432;377
58433;58433;58433;854
58434;58434;58434;355
58435;58435;58435;427
58436;58436;58436;987
58437;58437;58437;772
58438;58438;58438;459
58439;58439;58439;731
58440;58440;58440;677
58441;58441;58441;569
58442;58442;58442;826
58443;58443;58443;553
58444;58444;58444;383
58445;58445;58445;491
58446;58446;58446;998
58447;58447;58447;467
58448;58448;58448;605
58449;58449;58449;347
58450;58450;58450;558
58451;58451;58451;643
58452;58452;58452;582
58453;58453;58453;368
58454;58454;58454;669
58455;58455;58455;832
58456;58456;58456;401
58457;58457;58457;982
58458;58458;58458;775
58459;58459;58459;471
58460;58460;58460;359
58461;58461;58461;991
58462;58462;58462;466
58463;58463;58463;992
58464;58464;58464;721
58465;58465;58465;782
58466;58466;58466;556
58467;58467;58467;984
58468;58468;58468;416
58469;58469;58469;587
58470;58470;58470;694
58471;58471;58471;415
58472;58472;58472;695
58473;58473;58473;736
58474;58474;58474;802
58475;58475;58475;599
58476;58476;58476;360
58477;58477;58477;637
58478;58478;58478;426
58479;58479;58479;724
58480;58480;58480;534
58481;58481;58481;335
58482;58482;58482;840
58483;58483;58483;486
58484;58484;58484;687
58485;58485;58485;869
58486;58486;58486;494
58487;58487;58487;673
58488;58488;58488;330
58489;58489;58489;402
58490;58490;58490;334
58491;58491;58491;458
58492;58492;58492;981
58493;58493;58493;625
58494;58494;58494;920
58495;58495;58495;757
58496;58496;58496;730
58497;58497;58497;496
58498;58498;58498;376
58499;58499;58499;749
58500;58500;58500;469
58501;58501;58501;626
58502;58502;58502;867
58503;58503;58503;713
58504;58504;58504;501
58505;58505;58505;636
58506;58506;58506;733
58507;58507;58507;757
58508;58508;58508;539
58509;58509;58509;644
58510;58510;58510;352
58511;58511;58511;837
58512;58512;58512;700
58513;58513;58513;627
58514;58514;58514;315
58515;58515;58515;923
58516;58516;58516;416
58517;58517;58517;878
58518;58518;58518;351
58519;58519;58519;710
58520;58520;58520;758
58521;58521;58521;335
58522;58522;58522;669
58523;58523;58523;458
58524;58524;58524;942
58525;58525;58525;410
58526;58526;58526;609
58527;58527;58527;452
58528;58528;58528;515
58529;58529;58529;678
58530;58530;58530;529
58531;58531;58531;785
58532;58532;58532;784
58533;58533;58533;338
58534;58534;58534;709
58535;58535;58535;422
58536;58536;58536;971
58537;58537;58537;890
58538;58538;58538;573
58539;58539;58539;685
58540;58540;58540;354
58541;58541;58541;834
58542;58542;58542;588
58543;58543;58543;738
58544;58544;58544;427
58545;58545;58545;966
58546;58546;58546;877
58547;58547;58547;485
58548;58548;58548;342
58549;58549;58549;589
58550;58550;58550;635
58551;58551;58551;574
58552;58552;58552;864
58553;58553;58553;329
